"ICES" "Species" "mean_length" "haul_sum" "CPUE_mean" "biomass"
"39G8" "Enchelyopus cimbrius" 250.049019607843 53 3.12301886792453 0.488258796575027
"39G9" "Merlangius merlangus" 185 72 0.0833333333333333 0.00527635416666667
"39G9" "Enchelyopus cimbrius" 268.4 72 0.277777777777778 0.0537087486222222
"39G9" "Gadus morhua" 374.17781063076 72 683.013888888889 357.819186195179
"39G9" "Pleuronectes platessa" 236.444444444444 72 0.583333333333333 0.0771088340923639
"39G9" "Platichthys flesus" 272.361423171676 72 469.069444444444 94.7706650063321
"39G9" "Scophthalmus maximus" 288.333333333333 72 0.166666666666667 0.0399515200617285
"39H0" "Cyclopterus lumpus" 162.25 72 0.416666666666667 0.0177968391276042
"39H0" "Gadus morhua" 375.374930241279 72 714.523611111111 377.930879302823
"39H0" "Platichthys flesus" 260.803662961475 72 239.847222222222 42.5476671645285
"39H0" "Pleuronectes platessa" 232.5 72 0.222222222222222 0.0279290625
"39H0" "Myoxocephalus scorpius" 223.015873015873 72 0.583333333333333 0.0647029554277129
"39H0" "Enchelyopus cimbrius" 270 72 0.0277777777777778 0.0054675
"39H0" "Scophthalmus maximus" 308.333333333333 72 0.5 0.146565393518518
"39H0" "Zoarces viviparus" 250 72 0.111111111111111 0.0173611111111111
"40G0" "Agonus cataphractus" 132.884615384615 34 2.64705882352941 0.0621137434026011
"40G0" "Cyclopterus lumpus" 320 34 0.176470588235294 0.0578258823529412
"40G0" "Myoxocephalus scorpius" 173.669731554567 34 30.2058823529412 1.58220927308652
"40G0" "Chelidonichthys lucernus" 265 34 0.235294117647059 0.0437873529411765
"40G0" "Hippoglossoides platessoides" 158.158119649522 34 562.273794117647 22.2444832731587
"40G0" "Melanogrammus aeglefinus" 239.820779220779 34 4.23529411764706 0.584176394967129
"40G0" "Callionymus" 143.009624794659 34 18.05 0.527925947309609
"40G0" "Arnoglossus laterna" 126.597222222222 34 1.26470588235294 0.0256603200132392
"40G0" "Amblyraja radiata" 360 34 0.117647058823529 0.0548894117647059
"40G0" "Lepidorhombus whiffiagonis" 161.25 34 1.88235294117647 0.0789223897058823
"40G0" "Merluccius merluccius" 310.5 34 0.882352941176471 0.264135729044118
"40G0" "Mullus surmuletus" 125 34 0.117647058823529 0.00229779411764706
"40G0" "Eutrigla gurnardus" 174.119047619048 34 1.14705882352941 0.0605514488278763
"40G0" "Gobiidae" 71.456043956044 34 3.23529411764706 0.0118040400338439
"40G0" "Lumpenus lampretaeformis" 196.25 34 0.411764705882353 0.0311227607996323
"40G0" "Merlangius merlangus" 159.067384621915 34 1332.02117647059 53.611079325864
"40G0" "Scophthalmus rhombus" 270.972222222222 34 0.705882352941177 0.140445116780895
"40G0" "Trachinus draco" 206.666666666667 34 0.264705882352941 0.0233654901960784
"40G0" "Pholis gunnellus" 150.714285714286 34 1.05882352941176 0.0362482331504031
"40G0" "Trisopterus minutus" 136.111111111111 34 0.411764705882353 0.0103831674130557
"40G0" "Buglossidium luteum" 80 34 0.0588235294117647 0.000301176470588235
"40G0" "Gadus morhua" 246.703675623394 34 165.655294117647 24.8732296758793
"40G0" "Pleuronectes platessa" 218.163094965 34 535.026823529412 55.5545218637195
"40G0" "Glyptocephalus cynoglossus" 250 34 0.176470588235294 0.0275735294117647
"40G0" "Solea solea" 253.887445887446 34 6.14705882352941 1.00598394322495
"40G0" "Enchelyopus cimbrius" 197.615384615385 34 1.17647058823529 0.0907911109213098
"40G0" "Zoarces viviparus" 172.412454212454 34 5.05882352941176 0.259271888782656
"40G0" "Limanda limanda" 156.976217386851 34 3912.56823529412 151.343406186044
"40G0" "Platichthys flesus" 275.781549659161 34 365.696558823529 76.7037322900201
"40G0" "Pollachius virens" 170 34 0.0588235294117647 0.00289
"40G0" "Microstomus kitt" 252.446428571429 34 2.05882352941176 0.331227827383258
"40G0" "Scophthalmus maximus" 292.777777777778 34 1.05882352941176 0.265728364197531
"40G0" "Syngnathidae" 276.666666666667 34 0.176470588235294 0.0373716993464052
"40G4" "Merlangius merlangus" 234.242750063881 85 98.5071882352941 12.6609530182821
"40G4" "Merluccius merluccius" 440 85 0.0235294117647059 0.0200432941176471
"40G4" "Myoxocephalus scorpius" 199.190476190476 85 0.364705882352941 0.0288236169527747
"40G4" "Cyclopterus lumpus" 190.555555555556 85 0.305882352941176 0.0211650484547729
"40G4" "Hippoglossoides platessoides" 270 85 0.0235294117647059 0.00463129411764706
"40G4" "Melanogrammus aeglefinus" 245 85 0.0470588235294118 0.00692052941176471
"40G4" "Salmo salar" 1000 85 0.0235294117647059 0.235294117647059
"40G4" "Pholis gunnellus" 110 85 0.0235294117647059 0.000313176470588235
"40G4" "Anguilla anguilla" 480 85 0.0235294117647059 0.0260216470588235
"40G4" "Pleuronectes platessa" 298.856622691208 85 57.18808 15.2649072158658
"40G4" "Trisopterus minutus" 153.333333333333 85 0.0941176470588235 0.00339297603485839
"40G4" "Gobiidae" 35 85 0.141176470588235 6.05294117647059e-05
"40G4" "Platichthys flesus" 276.862673616015 85 119.408405882353 25.3412554018389
"40G4" "Scophthalmus rhombus" 360 85 0.0235294117647059 0.0109778823529412
"40G4" "Hyperoplus" 190 85 0.0235294117647059 0.00161388235294118
"40G4" "Gadus morhua" 311.857836311451 85 2318.31206588235 703.140121616692
"40G4" "Pollachius virens" 263.626262626263 85 0.705882352941177 0.129329721699241
"40G4" "Solea solea" 230 85 0.0235294117647059 0.00286282352941176
"40G4" "Limanda limanda" 235.151162790698 85 1.95462235294118 0.254158274208425
"40G4" "Enchelyopus cimbrius" 245.490079646487 85 2.29222235294118 0.339124044945074
"40G4" "Scophthalmus maximus" 312.808201058201 85 4.15630352941176 1.27215974188552
"40G5" "Scophthalmus rhombus" 350 104 0.0192307692307692 0.00824519230769231
"40G5" "Myoxocephalus scorpius" 207.476851851852 104 0.653846153846154 0.0583961912500549
"40G5" "Lumpenus lampretaeformis" 230 104 0.0192307692307692 0.00233980769230769
"40G5" "Cyclopterus lumpus" 182.777777777778 104 0.384615384615385 0.0234853388466814
"40G5" "Pleuronectes platessa" 290.36004465933 104 29.0053817307692 7.10050355243174
"40G5" "Melanogrammus aeglefinus" 253.333333333333 104 0.0576923076923077 0.00937982905982906
"40G5" "Ammodytidae" 120 104 0.00961538461538462 0.000166153846153846
"40G5" "Solea solea" 220 104 0.0198942307692308 0.00211833769230769
"40G5" "Merlangius merlangus" 275.497263077925 104 25.9639692307692 5.42903888105575
"40G5" "Eutrigla gurnardus" 200 104 0.0192307692307692 0.00153846153846154
"40G5" "Zoarces viviparus" 250 104 0.0192307692307692 0.00300480769230769
"40G5" "Platichthys flesus" 263.643362809217 104 185.259654807692 33.9493433051459
"40G5" "Enchelyopus cimbrius" 258.333333333333 104 0.242307692307692 0.0417742387820513
"40G5" "Limanda limanda" 223.6 104 0.629509615384615 0.07037489594616
"40G5" "Gadus morhua" 304.843792322355 104 1831.95893173077 518.976628896576
"40G5" "Scophthalmus maximus" 327.933333333333 104 0.480149038461538 0.169329549913403
"40G6" "Myoxocephalus scorpius" 215 85 0.0941176470588235 0.00935376470588235
"40G6" "Pleuronectes platessa" 293.009374664443 85 16.4794976470588 4.1456106894363
"40G6" "Merlangius merlangus" 287.550040681298 85 14.4839764705882 3.44372220362906
"40G6" "Cyclopterus lumpus" 195 85 0.0470588235294118 0.00348935294117647
"40G6" "Merluccius merluccius" 330 85 0.0235294117647059 0.00845576470588235
"40G6" "Platichthys flesus" 270.478621700448 85 179.940263529412 35.6063278434395
"40G6" "Scophthalmus maximus" 329.444444444444 85 0.236917647058824 0.0847118128029129
"40G6" "Pollachius virens" 386.666666666667 85 0.0705882352941176 0.0408077385620916
"40G6" "Enchelyopus cimbrius" 185.666666666667 85 0.235294117647059 0.0150595810893246
"40G6" "Gadus morhua" 321.876247650961 85 2272.20408117647 757.72937675137
"40G6" "Limanda limanda" 239.230769230769 85 0.386329411764706 0.0528943010831883
"40G7" "Pleuronectes platessa" 270.433333333333 64 1.4277421875 0.282377738794345
"40G7" "Myoxocephalus scorpius" 213.548036758563 64 2.8065390625 0.273311459065553
"40G7" "Lumpenus lampretaeformis" 256.666666666667 64 0.09375 0.0158518402777778
"40G7" "Gobiidae" 44 64 0.1875 0.00015972
"40G7" "Merlangius merlangus" 260 64 0.0625 0.010985
"40G7" "Cyclopterus lumpus" 173.616246498599 64 1.640625 0.0858579299435825
"40G7" "Zoarces viviparus" 270 64 0.0625 0.012301875
"40G7" "Scophthalmus maximus" 318.551424501425 64 2.744140625 0.887043704095147
"40G7" "Platichthys flesus" 276.459920664549 64 30.0592140625 6.35146864351817
"40G7" "Enchelyopus cimbrius" 253.635563380281 64 8.32625 1.35856333685249
"40G7" "Gadus morhua" 295.32891838229 64 787.51790625 202.851564643848
"40G8" "Myoxocephalus scorpius" 280 52 0.0576923076923077 0.0126646153846154
"40G8" "Pleuronectes platessa" 262.135416666667 52 1.23209615384615 0.221932909619439
"40G8" "Platichthys flesus" 281.989609902419 52 92.8726365384615 20.8250999761706
"40G8" "Cyclopterus lumpus" 185 52 0.0769230769230769 0.00487048076923077
"40G8" "Scophthalmus maximus" 270 52 0.0384615384615385 0.00757038461538462
"40G8" "Merlangius merlangus" 170 52 0.0384615384615385 0.00188961538461538
"40G8" "Gadus morhua" 377.296266518049 52 476.261911538462 255.795779108832
"40G8" "Enchelyopus cimbrius" 219.333333333333 52 0.730769230769231 0.0771070645014243
"40G9" "Cyclopterus lumpus" 140 38 0.0526315789473684 0.00144421052631579
"40G9" "Salmo salar" 750 38 0.0526315789473684 0.222039473684211
"40G9" "Platichthys flesus" 273.634558695906 38 152.597747368421 31.2651819152932
"40G9" "Gadus morhua" 376.779127491727 38 738.237439473684 394.872214007896
"40G9" "Pleuronectes platessa" 280.555574459811 38 0.620302631578947 0.136980999401721
"40G9" "Enchelyopus cimbrius" 335 38 0.105263157894737 0.0395740789473684
"40H0" "Cyclopterus lumpus" 172.643097643098 112 0.660714285714286 0.03399862522883
"40H0" "Myoxocephalus scorpius" 212.132257607059 112 2.30145089285714 0.219695850575125
"40H0" "Gobiidae" 70 112 0.0714285714285714 0.000245
"40H0" "Pleuronectes platessa" 206.333333333333 112 0.410713392857143 0.036078381601634
"40H0" "Platichthys flesus" 257.583340196804 112 266.259148214286 45.5048670760478
"40H0" "Gadus morhua" 317.476892142374 112 758.45071875 242.696619964715
"40H0" "Scophthalmus maximus" 260.461538461538 112 0.6455625 0.114069384761614
"40H0" "Zoarces viviparus" 360 112 0.0357142857142857 0.0166628571428571
"40H0" "Enchelyopus cimbrius" 180 112 0.139473214285714 0.00813407785714286
"41G0" "Ammodytidae" 191.25 15 0.8 0.055962140625
"41G0" "Agonus cataphractus" 157.083333333333 15 1.2 0.0465127022569445
"41G0" "Merluccius merluccius" 274.722222222222 15 1.46666666666667 0.304097461105395
"41G0" "Myoxocephalus scorpius" 194.477013919296 15 39.2053333333333 2.88369937517162
"41G0" "Gobiidae" 96 15 1.2 0.010616832
"41G0" "Arnoglossus laterna" 90 15 0.4 0.002916
"41G0" "Lepidorhombus whiffiagonis" 116.111111111111 15 0.8 0.0125230850480109
"41G0" "Cyclopterus lumpus" 290 15 0.133333333333333 0.0325186666666667
"41G0" "Chelidonichthys lucernus" 245 15 0.266666666666667 0.0392163333333333
"41G0" "Platichthys flesus" 278.940849459857 15 101.584 22.0476175667318
"41G0" "Melanogrammus aeglefinus" 216.438679245283 15 14.6666666666667 1.48708587013157
"41G0" "Hyperoplus" 160 15 0.133333333333333 0.00546133333333333
"41G0" "Syngnathidae" 166.666666666667 15 0.4 0.0185185185185186
"41G0" "Hippoglossoides platessoides" 173.036871532874 15 28.4466666666667 1.47382984755003
"41G0" "Trachinus draco" 196.666666666667 15 0.4 0.0304265185185185
"41G0" "Lumpenus lampretaeformis" 231.420709346541 15 13.5666666666667 1.68143396464491
"41G0" "Scophthalmus rhombus" 274.608134920635 15 3.86666666666667 0.80071309310574
"41G0" "Pleuronectes platessa" 217.735498025771 15 453.8696 46.8509942820539
"41G0" "Trisopterus minutus" 158.148148148148 15 6.26666666666667 0.247872831106369
"41G0" "Eutrigla gurnardus" 134 15 0.666666666666667 0.0160406933333333
"41G0" "Microstomus kitt" 244.537037037037 15 4.13333333333333 0.604413794423911
"41G0" "Callionymus" 146.316666666667 15 4.56666666666667 0.143047643672906
"41G0" "Scophthalmus maximus" 276.714285714286 15 3.73333333333333 0.791027369034014
"41G0" "Merlangius merlangus" 155.854761720282 15 569.093333333333 21.5448623932883
"41G0" "Pholis gunnellus" 191.111111111111 15 1.2 0.0837604609053499
"41G0" "Gadus morhua" 234.736342441634 15 203.793333333333 26.3591239810398
"41G0" "Zoarces viviparus" 180.296610169491 15 8.53333333333333 0.500128259624077
"41G0" "Mullus surmuletus" 140 15 0.133333333333333 0.00365866666666667
"41G0" "Solea solea" 229.416666666667 15 2.66666666666667 0.321990922484568
"41G0" "Limanda limanda" 144.16943646901 15 4242.01973333333 127.113678592712
"41G1" "Arnoglossus laterna" 122.604166666667 32 3.000375 0.0552956831030654
"41G1" "Agonus cataphractus" 115 32 0.3125 0.004752734375
"41G1" "Myoxocephalus scorpius" 210.356855761695 32 6.125 0.570132902806495
"41G1" "Pleuronectes platessa" 222.975538921589 32 516.735875 57.2849160269286
"41G1" "Lepidorhombus whiffiagonis" 130 32 0.6875 0.015104375
"41G1" "Merluccius merluccius" 253.91339869281 32 2.3125 0.378563377226376
"41G1" "Buglossidium luteum" 80 32 0.0625 0.00032
"41G1" "Cyclopterus lumpus" 325.714285714286 32 0.5625 0.19437166180758
"41G1" "Amblyraja radiata" 367.088888888889 32 1.6875 0.834752060436852
"41G1" "Callionymus" 147.132698412698 32 22.28075 0.709671567207543
"41G1" "Enchelyopus cimbrius" 230 32 0.0625 0.007604375
"41G1" "Chelidonichthys lucernus" 307.5 32 0.25 0.0726901171875
"41G1" "Trachinus draco" 207.694046442247 32 156.840625 14.0517594708479
"41G1" "Gobiidae" 100 32 0.0625 0.000625
"41G1" "Eutrigla gurnardus" 180.188817654864 32 139.176 8.14231420085133
"41G1" "Melanogrammus aeglefinus" 220.666666666667 32 23.215 2.49447348611852
"41G1" "Lumpenus lampretaeformis" 229.398395721925 32 7.266875 0.877240793241797
"41G1" "Merlangius merlangus" 171.862063541844 32 775.918 39.3872711682879
"41G1" "Scophthalmus rhombus" 285.462009803922 32 3.25 0.756011354798484
"41G1" "Mullus surmuletus" 125 32 0.4375 0.008544921875
"41G1" "Trisopterus minutus" 110 32 1.068125 0.01421674375
"41G1" "Hippoglossoides platessoides" 168.384201935056 32 52.954125 2.52815574595319
"41G1" "Glyptocephalus cynoglossus" 268.75 32 0.4375 0.0849226379394531
"41G1" "Gadus morhua" 253.206219666264 32 537.50046875 87.2573371341791
"41G1" "Microstomus kitt" 226.309523809524 32 1.5 0.173860030495829
"41G1" "Pholis gunnellus" 188.75 32 1.375 0.0924620629882812
"41G1" "Limanda limanda" 155.873318436945 32 3924.5188125 148.628385171918
"41G1" "Platichthys flesus" 286.41890508646 32 158.847875 37.3238512554239
"41G1" "Zoarces viviparus" 193.333333333333 32 0.1875 0.0135494444444444
"41G1" "Scophthalmus maximus" 278.819444444444 32 1.5625 0.338679725087065
"41G1" "Mullus barbatus" 145.952380952381 32 0.625 0.019431824063951
"41G1" "Solea solea" 238.934523809524 32 4.625 0.630882461818836
"41G1" "Syngnathidae" 340 32 0.1875 0.073695
"41G2" "Arnoglossus laterna" 142.5 25 0.24 0.0069447375
"41G2" "Cyclopterus lumpus" 392.5 25 0.36 0.21768148125
"41G2" "Lumpenus lampretaeformis" 213.380952380952 25 2.368 0.230063988992429
"41G2" "Merluccius merluccius" 225.510683760684 25 4.88 0.559656029874687
"41G2" "Ammodytidae" 167.580645161291 25 6.6768 0.314224425980129
"41G2" "Merlangius merlangus" 190.021361923204 25 601.2344 41.2525785954201
"41G2" "Myoxocephalus scorpius" 217.470238095238 25 2.72 0.279748904112803
"41G2" "Chelidonichthys lucernus" 256.25 25 0.64 0.1076890625
"41G2" "Lepidorhombus whiffiagonis" 145 25 0.24 0.0073167
"41G2" "Pleuronectes platessa" 246.063004785718 25 147.47792 21.9718169892027
"41G2" "Callionymus" 119.968502605721 25 22.1088 0.381739311291713
"41G2" "Scophthalmus rhombus" 302.222222222222 25 0.96 0.265002772016461
"41G2" "Amblyraja radiata" 395 25 0.32 0.1972156
"41G2" "Hyperoplus" 203.333333333333 25 0.24 0.0201760888888888
"41G2" "Hippoglossoides platessoides" 173.491014293395 25 222.82864 11.6359532545135
"41G2" "Platichthys flesus" 297.535233536026 25 100.0772 26.3603001009187
"41G2" "Trachinus draco" 215.147058823529 25 75.6928 7.53808119488479
"41G2" "Eutrigla gurnardus" 203.442307692308 25 6 0.505213644119395
"41G2" "Melanogrammus aeglefinus" 270.0625 25 1.6 0.315146750628906
"41G2" "Enchelyopus cimbrius" 182.5 25 0.864 0.052517295
"41G2" "Gadus morhua" 306.383484289502 25 420.09352 120.8208912184
"41G2" "Microstomus kitt" 216.25 25 1.28 0.129442925
"41G2" "Syngnathidae" 310 25 0.08 0.0238328
"41G2" "Mullus surmuletus" 125 25 0.32 0.00625
"41G2" "Pholis gunnellus" 234.166666666667 25 0.56 0.0719056884259258
"41G2" "Solea solea" 243.809523809524 25 2.48 0.3594211914912
"41G2" "Limanda limanda" 169.752352841938 25 2319.98 113.483219582064
"41G2" "Pollachius virens" 170 25 0.16 0.0078608
"41G2" "Scophthalmus maximus" 302 25 0.88 0.2423837504
"41G7" "Myoxocephalus scorpius" 223.445842672922 38 31.4736842105263 3.51127156433761
"41G7" "Pleuronectes platessa" 281.21568627451 38 2 0.444783452772765
"41G7" "Cyclopterus lumpus" 157.488888888889 38 1.84210526315789 0.071955533969273
"41G7" "Lumpenus lampretaeformis" 205 38 0.105263157894737 0.00906855263157895
"41G7" "Enchelyopus cimbrius" 275 38 0.210526315789474 0.0437828947368421
"41G7" "Hyperoplus" 171.5 38 0.631578947368421 0.0318581107894737
"41G7" "Merlangius merlangus" 430 38 0.0526315789473684 0.0418457894736842
"41G7" "Platichthys flesus" 266.730404705609 38 47.8421052631579 9.07878756229354
"41G7" "Scophthalmus maximus" 308.888888888889 38 0.736842105263158 0.217160730633167
"41G7" "Gadus morhua" 256.358404061411 38 619.394736842105 104.354261380786
"41G7" "Myoxocephalus quadricornis" 320 38 0.0526315789473684 0.0172463157894737
"41G7" "Zoarces viviparus" 170 38 0.0526315789473684 0.00258578947368421
"41G8" "Cyclopterus lumpus" 165.635702420185 89 5.91011235955056 0.268570061649241
"41G8" "Ammodytidae" 190 89 0.0224719101123595 0.00154134831460674
"41G8" "Myoxocephalus scorpius" 227.527078590002 89 24.4943820224719 2.88513247176853
"41G8" "Pleuronectes platessa" 266.688888888889 89 1.07865168539326 0.204595459941858
"41G8" "Enchelyopus cimbrius" 205.579322638146 89 2.9438202247191 0.255769984400051
"41G8" "Limanda limanda" 200 89 0.0224719101123595 0.00179775280898876
"41G8" "Merlangius merlangus" 300 89 0.0449438202247191 0.0121348314606742
"41G8" "Gadus morhua" 291.153376896475 89 432.319101123596 106.701351192787
"41G8" "Hyperoplus" 180 89 0.0224719101123595 0.00131056179775281
"41G8" "Gobiidae" 50 89 0.0449438202247191 5.61797752808989e-05
"41G8" "Myoxocephalus quadricornis" 190 89 0.0224719101123595 0.00154134831460674
"41G8" "Salmo salar" 870 89 0.0224719101123595 0.147978202247191
"41G8" "Zoarces viviparus" 253.454545454545 89 0.629213483146067 0.102446770682852
"41G8" "Platichthys flesus" 264.323639493359 89 242.258426966292 44.7390656109439
"41G8" "Scophthalmus maximus" 269.791666666667 89 0.247191011235955 0.0485420672178169
"41G9" "Cyclopterus lumpus" 160.166666666667 41 1.02439024390244 0.0420902829742547
"41G9" "Myoxocephalus scorpius" 222.411764705882 41 1.31707317073171 0.14490493321422
"41G9" "Pleuronectes platessa" 190 41 0.134863414634146 0.0092502816097561
"41G9" "Platichthys flesus" 266.575051300096 41 755.713963414634 143.158108367908
"41G9" "Gadus morhua" 326.064519049735 41 624.450556097561 216.475467695472
"41G9" "Scophthalmus maximus" 236.666666666667 41 0.274946341463415 0.0364467851924119
"41G9" "Zoarces viviparus" 230 41 0.0975609756097561 0.011870243902439
"41H0" "Enchelyopus cimbrius" 238.666666666667 21 0.857142857142857 0.116527522539683
"41H0" "Gadus morhua" 325.975902863497 21 355.714285714286 123.213359111222
"41H0" "Scophthalmus maximus" 230 21 0.19047619047619 0.0231752380952381
"41H0" "Platichthys flesus" 262.813200098573 21 1072.85714285714 194.752669866213
"42G1" "Myoxocephalus scorpius" 179.752380952381 25 2.208 0.128239856680927
"42G1" "Merluccius merluccius" 234.184988802048 25 15.52 1.99328260748953
"42G1" "Lepidorhombus whiffiagonis" 120 25 7.8552 0.135737856
"42G1" "Arnoglossus laterna" 115 25 0.208 0.00316342
"42G1" "Cyclopterus lumpus" 400 25 0.08 0.0512
"42G1" "Pleuronectes platessa" 232.891788823561 25 102.2448 12.9152780305788
"42G1" "Chelidonichthys lucernus" 270.833333333333 25 0.56 0.111248553240741
"42G1" "Enchelyopus cimbrius" 235 25 0.16 0.0207646
"42G1" "Buglossidium luteum" 100 25 0.08 8e-04
"42G1" "Glyptocephalus cynoglossus" 220.833333333333 25 0.56 0.0603089699074074
"42G1" "Microstomus kitt" 234.775 25 4.288 0.55489437752557
"42G1" "Gobiidae" 90 25 0.08 0.0005832
"42G1" "Lumpenus lampretaeformis" 227.670465337132 25 19.3792 2.28694610730898
"42G1" "Merlangius merlangus" 175.025795036715 25 1533.1424 82.2031900889434
"42G1" "Trachinus draco" 217.883640552995 25 494.5376 51.1532446648553
"42G1" "Platichthys flesus" 267.03278139387 25 199.4656 37.9805934006379
"42G1" "Pholis gunnellus" 233.333333333333 25 0.32 0.0406518518518519
"42G1" "Limanda limanda" 155.009550231169 25 2238.880624 83.3885277387207
"42G1" "Callionymus" 143.071610128772 25 41.892 1.22685006163027
"42G1" "Scophthalmus rhombus" 267.168003565062 25 3.44 0.656011991486167
"42G1" "Melanogrammus aeglefinus" 242.68262987013 25 9.2 1.31493384909439
"42G1" "Hippoglossoides platessoides" 140.351595853526 25 369.78392 10.2235114401292
"42G1" "Solea solea" 241.481481481481 25 2.256 0.317680523725042
"42G1" "Mullus barbatus" 130 25 0.24 0.0052728
"42G1" "Eutrigla gurnardus" 169.220333823104 25 66.5576 3.22518993423906
"42G1" "Scophthalmus maximus" 322.5 25 0.288 0.096601005
"42G1" "Mullus surmuletus" 138.125 25 1.216 0.03204427484375
"42G1" "Gadus morhua" 236.575359900646 25 63.4904 8.40652660111713
"42G1" "Myxine glutinosa" 230 25 0.08 0.0097336
"42G2" "Myoxocephalus scorpius" 205.406746031746 36 2.77777777777778 0.24073631445225
"42G2" "Pleuronectes platessa" 227.630608271969 36 203.915777777778 24.0515354471159
"42G2" "Cyclopterus lumpus" 370 36 0.277777777777778 0.140702777777778
"42G2" "Lepidorhombus whiffiagonis" 135 36 0.899444444444444 0.02212970625
"42G2" "Enchelyopus cimbrius" 176.75 36 1.87666666666667 0.103625206150521
"42G2" "Callionymus" 123.911181467319 36 43.3318888888889 0.824402147819593
"42G2" "Merluccius merluccius" 198.216380032903 36 22.7338888888889 1.7704854193053
"42G2" "Arnoglossus laterna" 135.523809523809 36 2.49855555555556 0.0621921847613565
"42G2" "Lumpenus lampretaeformis" 225.870833333333 36 5.77444444444444 0.665412063154704
"42G2" "Eutrigla gurnardus" 193.433811083811 36 12.9138888888889 0.934661192243763
"42G2" "Trachinus draco" 223.104497354497 36 4.77777777777778 0.530580055543873
"42G2" "Limanda limanda" 172.160910180407 36 1144.31722222222 58.3915608305157
"42G2" "Ammodytidae" 170 36 0.0555555555555556 0.00272944444444444
"42G2" "Amblyraja radiata" 450 36 0.111111111111111 0.10125
"42G2" "Chelidonichthys lucernus" 330 36 0.111111111111111 0.03993
"42G2" "Merlangius merlangus" 196.603158308576 36 813.972333333333 61.8558977267624
"42G2" "Trisopterus minutus" 155 36 0.111111111111111 0.00413763888888889
"42G2" "Myxine glutinosa" 270 36 0.647222222222222 0.12739275
"42G2" "Hippoglossoides platessoides" 145.084309248917 36 430.164333333333 13.136986014541
"42G2" "Melanogrammus aeglefinus" 250.764921353157 36 3.33333333333333 0.52562873432611
"42G2" "Glyptocephalus cynoglossus" 285.833333333333 36 0.333333333333333 0.077842606095679
"42G2" "Gadus morhua" 264.483335910746 36 199.184138888889 36.851035374194
"42G2" "Microstomus kitt" 219.356725146199 36 2.05555555555556 0.216961202991345
"42G2" "Hyperoplus" 190 36 0.0555555555555556 0.00381055555555556
"42G2" "Pollachius virens" 234.1 36 3 0.38488013463
"42G2" "Scophthalmus rhombus" 288.037037037037 36 2.5 0.5974272296309
"42G2" "Mullus surmuletus" 167 36 0.5 0.023287315
"42G2" "Scophthalmus maximus" 323.214285714286 36 1.16666666666667 0.393929435055272
"42G2" "Solea solea" 253.107142857143 36 2.44444444444444 0.396363245316347
"42G2" "Pholis gunnellus" 197.918650793651 36 3.44444444444444 0.267041863236606
"42G2" "Syngnathidae" 310 36 0.111111111111111 0.0331011111111111
"42G2" "Platichthys flesus" 284.14506747118 36 236.000666666667 54.141912683414
"42G6" "Cyclopterus lumpus" 163.571428571429 22 1.18181818181818 0.0517217257487411
"42G6" "Myoxocephalus scorpius" 218.953138108097 22 16.8636363636364 1.77012832211833
"42G6" "Pleuronectes platessa" 282.981137909709 22 4.54545454545455 1.03002978928188
"42G6" "Enchelyopus cimbrius" 230 22 0.0909090909090909 0.0110609090909091
"42G6" "Limanda limanda" 235 22 0.272727272727273 0.0353942045454545
"42G6" "Merlangius merlangus" 333.333333333333 22 0.272727272727273 0.101010101010101
"42G6" "Platichthys flesus" 253.056700942284 22 301.409090909091 48.8438481994079
"42G6" "Gadus morhua" 274.142711659258 22 216.136363636364 44.530539134024
"42G6" "Myoxocephalus quadricornis" 214 22 0.454545454545455 0.0445470181818182
"42G6" "Scophthalmus maximus" 320 22 0.272727272727273 0.0893672727272727
"42G6" "Zoarces viviparus" 188.333333333333 22 0.363636363636364 0.0242911952861954
"42H0" "Myoxocephalus scorpius" 215.570001818143 79 10 1.00176297491626
"42H0" "Pleuronectes platessa" 195 79 0.30379746835443 0.0225262025316456
"42H0" "Enchelyopus cimbrius" 245 79 0.10126582278481 0.0148922784810127
"42H0" "Gobiidae" 50 79 0.0759493670886076 9.49367088607595e-05
"42H0" "Cyclopterus lumpus" 162.265151515152 79 0.860759493670886 0.0367754165235724
"42H0" "Gadus morhua" 262.917798818669 79 103.762025316456 18.8581203516068
"42H0" "Zoarces viviparus" 289.994047619048 79 1.36708860759494 0.333398710186319
"42H0" "Platichthys flesus" 239.469692832382 79 1448.64556962025 198.936198158839
"42H0" "Scophthalmus maximus" 244.981836345473 79 1.39240506329114 0.204723289425753
"43G0" "Cyclopterus lumpus" 324.722222222222 14 1.42857142857143 0.489145419667352
"43G0" "Agonus cataphractus" 120.37037037037 14 2 0.0348809886704262
"43G0" "Myoxocephalus scorpius" 184.939225690276 14 1572.68828571429 99.4786211209638
"43G0" "Arnoglossus laterna" 140 14 0.285714285714286 0.00784
"43G0" "Merluccius merluccius" 168.80173992674 14 5.71428571428571 0.274848080173003
"43G0" "Callionymus" 144.136443621375 14 48.9157142857143 1.46477124681527
"43G0" "Gobiidae" 118.333333333333 14 1.21142857142857 0.0200733153439153
"43G0" "Lumpenus lampretaeformis" 213.337837837838 14 16.4642857142857 1.59862485785092
"43G0" "Lepidorhombus whiffiagonis" 129.055555555555 14 13.7471428571429 0.29548984476127
"43G0" "Pleuronectes platessa" 176.6669695475 14 371.457142857143 20.4821146248915
"43G0" "Chelidonichthys lucernus" 215 14 0.285714285714286 0.0283953571428571
